"ID","NOME","TIPO"
"131690","TG(24:0/20:4(8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131691","TG(24:0/20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))","Compound"
"131692","TG(24:0/20:4(8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131693","TG(24:0/20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131694","TG(24:0/20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131695","TG(24:0/20:4(8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131696","TG(24:0/20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131697","TG(24:0/20:4(8Z,11Z,14Z,17Z)/O-18:0)","Compound"
"131698","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/24:0)","Compound"
"131699","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z))","Compound"
"131700","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))","Compound"
"131701","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))","Compound"
"131702","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))","Compound"
"131703","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z))","Compound"
"131704","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z))","Compound"
"131705","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z))","Compound"
"131706","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/24:1(15Z))","Compound"
"131707","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))","Compound"
"131708","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))","Compound"
"131709","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:2n6)","Compound"
"131710","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:3n6)","Compound"
"131711","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131712","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))","Compound"
"131713","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131714","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131715","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))","Compound"
"131716","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131717","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131718","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131719","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131720","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131721","TG(24:0/20:5(5Z,8Z,11Z,14Z,17Z)/O-18:0)","Compound"
"131722","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/24:0)","Compound"
"131723","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))","Compound"
"131724","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))","Compound"
"131725","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))","Compound"
"131726","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))","Compound"
"131727","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/20:1(11Z))","Compound"
"131728","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/20:3(5Z,8Z,11Z))","Compound"
"131729","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:1(13Z))","Compound"
"131730","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/24:1(15Z))","Compound"
"131731","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))","Compound"
"131732","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))","Compound"
"131733","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/20:2n6)","Compound"
"131734","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/20:3n6)","Compound"
"131735","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131736","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))","Compound"
"131737","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131738","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131739","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))","Compound"
"131740","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131741","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131742","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131743","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131744","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131745","TG(24:0/22:5(7Z,10Z,13Z,16Z,19Z)/O-18:0)","Compound"
"131746","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:0)","Compound"
"131747","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z))","Compound"
"131748","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))","Compound"
"131749","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z))","Compound"
"131750","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))","Compound"
"131751","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:1(11Z))","Compound"
"131752","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(5Z,8Z,11Z))","Compound"
"131753","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:1(13Z))","Compound"
"131754","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:1(15Z))","Compound"
"131755","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))","Compound"
"131756","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))","Compound"
"131757","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2n6)","Compound"
"131758","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3n6)","Compound"
"131759","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131760","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z))","Compound"
"131761","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131762","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131763","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))","Compound"
"131764","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131765","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131766","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131767","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131768","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131769","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/O-18:0)","Compound"
"131770","TG(24:0/O-18:0/24:0)","Compound"
"131771","TG(24:0/O-18:0/14:1(9Z))","Compound"
"131772","TG(24:0/O-18:0/16:1(9Z))","Compound"
"131773","TG(24:0/O-18:0/18:1(11Z))","Compound"
"131774","TG(24:0/O-18:0/18:1(9Z))","Compound"
"131775","TG(24:0/O-18:0/20:1(11Z))","Compound"
"131776","TG(24:0/O-18:0/20:3(5Z,8Z,11Z))","Compound"
"131777","TG(24:0/O-18:0/22:1(13Z))","Compound"
"131778","TG(24:0/O-18:0/24:1(15Z))","Compound"
"131779","TG(24:0/O-18:0/18:2(9Z,12Z))","Compound"
"131780","TG(24:0/O-18:0/18:3(6Z,9Z,12Z))","Compound"
"131781","TG(24:0/O-18:0/20:2n6)","Compound"
"131782","TG(24:0/O-18:0/20:3n6)","Compound"
"131783","TG(24:0/O-18:0/20:4(5Z,8Z,11Z,14Z))","Compound"
"131784","TG(24:0/O-18:0/22:2(13Z,16Z))","Compound"
"131785","TG(24:0/O-18:0/22:4(7Z,10Z,13Z,16Z))","Compound"
"131786","TG(24:0/O-18:0/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131787","TG(24:0/O-18:0/18:3(9Z,12Z,15Z))","Compound"
"131788","TG(24:0/O-18:0/18:4(6Z,9Z,12Z,15Z))","Compound"
"131789","TG(24:0/O-18:0/20:4(8Z,11Z,14Z,17Z))","Compound"
"131790","TG(24:0/O-18:0/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131791","TG(24:0/O-18:0/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131792","TG(24:0/O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131793","TG(14:1(9Z)/14:0/14:1(9Z))","Compound"
"131794","TG(14:1(9Z)/14:0/16:1(9Z))","Compound"
"131795","TG(14:1(9Z)/14:0/18:1(11Z))","Compound"
"131796","TG(14:1(9Z)/14:0/18:1(9Z))","Compound"
"131797","TG(14:1(9Z)/14:0/20:1(11Z))","Compound"
"131798","TG(14:1(9Z)/14:0/20:3(5Z,8Z,11Z))","Compound"
"131799","TG(14:1(9Z)/14:0/22:1(13Z))","Compound"
"131800","TG(14:1(9Z)/14:0/24:1(15Z))","Compound"
"131801","TG(14:1(9Z)/14:0/18:2(9Z,12Z))","Compound"
"131802","TG(14:1(9Z)/14:0/20:2n6)","Compound"
"131803","TG(14:1(9Z)/14:0/20:3n6)","Compound"
"131804","TG(14:1(9Z)/14:0/20:4(5Z,8Z,11Z,14Z))","Compound"
"131805","TG(14:1(9Z)/14:0/22:2(13Z,16Z))","Compound"
"131806","TG(14:1(9Z)/14:0/22:4(7Z,10Z,13Z,16Z))","Compound"
"131807","TG(14:1(9Z)/14:0/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131808","TG(14:1(9Z)/14:0/18:4(6Z,9Z,12Z,15Z))","Compound"
"131809","TG(14:1(9Z)/14:0/20:4(8Z,11Z,14Z,17Z))","Compound"
"131810","TG(14:1(9Z)/14:0/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131811","TG(14:1(9Z)/14:0/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131812","TG(14:1(9Z)/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131813","TG(14:1(9Z)/14:0/O-18:0)","Compound"
"131814","TG(14:1(9Z)/15:0/14:1(9Z))","Compound"
"131815","TG(14:1(9Z)/15:0/16:1(9Z))","Compound"
"131816","TG(14:1(9Z)/15:0/18:1(11Z))","Compound"
"131817","TG(14:1(9Z)/15:0/18:1(9Z))","Compound"
"131818","TG(14:1(9Z)/15:0/20:3(5Z,8Z,11Z))","Compound"
"131819","TG(14:1(9Z)/15:0/22:1(13Z))","Compound"
"131820","TG(14:1(9Z)/15:0/24:1(15Z))","Compound"
"131821","TG(14:1(9Z)/15:0/18:2(9Z,12Z))","Compound"
"131822","TG(14:1(9Z)/15:0/18:3(6Z,9Z,12Z))","Compound"
"131823","TG(14:1(9Z)/15:0/20:2n6)","Compound"
"131824","TG(14:1(9Z)/15:0/20:3n6)","Compound"
"131825","TG(14:1(9Z)/15:0/20:4(5Z,8Z,11Z,14Z))","Compound"
"131826","TG(14:1(9Z)/15:0/22:2(13Z,16Z))","Compound"
"131827","TG(14:1(9Z)/15:0/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131828","TG(14:1(9Z)/15:0/18:3(9Z,12Z,15Z))","Compound"
"131829","TG(14:1(9Z)/15:0/18:4(6Z,9Z,12Z,15Z))","Compound"
"131830","TG(14:1(9Z)/15:0/20:4(8Z,11Z,14Z,17Z))","Compound"
"131831","TG(14:1(9Z)/15:0/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131832","TG(14:1(9Z)/15:0/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131833","TG(14:1(9Z)/15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131834","TG(14:1(9Z)/16:0/14:1(9Z))","Compound"
"131835","TG(14:1(9Z)/16:0/18:1(11Z))","Compound"
"131836","TG(14:1(9Z)/16:0/20:3(5Z,8Z,11Z))","Compound"
"131837","TG(14:1(9Z)/16:0/22:1(13Z))","Compound"
"131838","TG(14:1(9Z)/16:0/24:1(15Z))","Compound"
"131839","TG(14:1(9Z)/16:0/20:4(5Z,8Z,11Z,14Z))","Compound"
"131840","TG(14:1(9Z)/16:0/22:2(13Z,16Z))","Compound"
"131841","TG(14:1(9Z)/16:0/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131842","TG(14:1(9Z)/16:0/18:4(6Z,9Z,12Z,15Z))","Compound"
"131843","TG(14:1(9Z)/16:0/20:4(8Z,11Z,14Z,17Z))","Compound"
"131844","TG(14:1(9Z)/16:0/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131845","TG(14:1(9Z)/16:0/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131846","TG(14:1(9Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131847","TG(14:1(9Z)/16:0/O-18:0)","Compound"
"131848","TG(14:1(9Z)/18:0/14:1(9Z))","Compound"
"131849","TG(14:1(9Z)/18:0/16:1(9Z))","Compound"
"131850","TG(14:1(9Z)/18:0/18:1(11Z))","Compound"
"131851","TG(14:1(9Z)/18:0/20:3(5Z,8Z,11Z))","Compound"
"131852","TG(14:1(9Z)/18:0/22:1(13Z))","Compound"
"131853","TG(14:1(9Z)/18:0/24:1(15Z))","Compound"
"131854","TG(14:1(9Z)/18:0/22:2(13Z,16Z))","Compound"
"131855","TG(14:1(9Z)/18:0/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131856","TG(14:1(9Z)/18:0/18:4(6Z,9Z,12Z,15Z))","Compound"
"131857","TG(14:1(9Z)/18:0/20:4(8Z,11Z,14Z,17Z))","Compound"
"131858","TG(14:1(9Z)/18:0/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131859","TG(14:1(9Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131860","TG(14:1(9Z)/18:0/O-18:0)","Compound"
"131861","TG(14:1(9Z)/20:0/14:1(9Z))","Compound"
"131862","TG(14:1(9Z)/20:0/16:1(9Z))","Compound"
"131863","TG(14:1(9Z)/20:0/18:1(11Z))","Compound"
"131864","TG(14:1(9Z)/20:0/18:1(9Z))","Compound"
"131865","TG(14:1(9Z)/20:0/20:3(5Z,8Z,11Z))","Compound"
"131866","TG(14:1(9Z)/20:0/22:1(13Z))","Compound"
"131867","TG(14:1(9Z)/20:0/24:1(15Z))","Compound"
"131868","TG(14:1(9Z)/20:0/18:2(9Z,12Z))","Compound"
"131869","TG(14:1(9Z)/20:0/18:3(6Z,9Z,12Z))","Compound"
"131870","TG(14:1(9Z)/20:0/22:2(13Z,16Z))","Compound"
"131871","TG(14:1(9Z)/20:0/22:4(7Z,10Z,13Z,16Z))","Compound"
"131872","TG(14:1(9Z)/20:0/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131873","TG(14:1(9Z)/20:0/18:3(9Z,12Z,15Z))","Compound"
"131874","TG(14:1(9Z)/20:0/18:4(6Z,9Z,12Z,15Z))","Compound"
"131875","TG(14:1(9Z)/20:0/20:4(8Z,11Z,14Z,17Z))","Compound"
"131876","TG(14:1(9Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131877","TG(14:1(9Z)/20:0/O-18:0)","Compound"
"131878","TG(14:1(9Z)/22:0/14:1(9Z))","Compound"
"131879","TG(14:1(9Z)/22:0/16:1(9Z))","Compound"
"131880","TG(14:1(9Z)/22:0/18:1(11Z))","Compound"
"131881","TG(14:1(9Z)/22:0/18:1(9Z))","Compound"
"131882","TG(14:1(9Z)/22:0/20:1(11Z))","Compound"
"131883","TG(14:1(9Z)/22:0/20:3(5Z,8Z,11Z))","Compound"
"131884","TG(14:1(9Z)/22:0/22:1(13Z))","Compound"
"131885","TG(14:1(9Z)/22:0/24:1(15Z))","Compound"
"131886","TG(14:1(9Z)/22:0/18:2(9Z,12Z))","Compound"
"131887","TG(14:1(9Z)/22:0/18:3(6Z,9Z,12Z))","Compound"
"131888","TG(14:1(9Z)/22:0/20:2n6)","Compound"
"131889","TG(14:1(9Z)/22:0/20:3n6)","Compound"
"131890","TG(14:1(9Z)/22:0/20:4(5Z,8Z,11Z,14Z))","Compound"
"131891","TG(14:1(9Z)/22:0/22:2(13Z,16Z))","Compound"
"131892","TG(14:1(9Z)/22:0/22:4(7Z,10Z,13Z,16Z))","Compound"
"131893","TG(14:1(9Z)/22:0/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131894","TG(14:1(9Z)/22:0/18:3(9Z,12Z,15Z))","Compound"
"131895","TG(14:1(9Z)/22:0/18:4(6Z,9Z,12Z,15Z))","Compound"
"131896","TG(14:1(9Z)/22:0/20:4(8Z,11Z,14Z,17Z))","Compound"
"131897","TG(14:1(9Z)/22:0/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131898","TG(14:1(9Z)/22:0/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131899","TG(14:1(9Z)/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131900","TG(14:1(9Z)/22:0/O-18:0)","Compound"
"131901","TG(14:1(9Z)/24:0/14:1(9Z))","Compound"
"131902","TG(14:1(9Z)/24:0/16:1(9Z))","Compound"
"131903","TG(14:1(9Z)/24:0/18:1(11Z))","Compound"
"131904","TG(14:1(9Z)/24:0/18:1(9Z))","Compound"
"131905","TG(14:1(9Z)/24:0/20:1(11Z))","Compound"
"131906","TG(14:1(9Z)/24:0/20:3(5Z,8Z,11Z))","Compound"
"131907","TG(14:1(9Z)/24:0/22:1(13Z))","Compound"
"131908","TG(14:1(9Z)/24:0/24:1(15Z))","Compound"
"131909","TG(14:1(9Z)/24:0/18:2(9Z,12Z))","Compound"
"131910","TG(14:1(9Z)/24:0/18:3(6Z,9Z,12Z))","Compound"
"131911","TG(14:1(9Z)/24:0/20:2n6)","Compound"
"131912","TG(14:1(9Z)/24:0/20:3n6)","Compound"
"131913","TG(14:1(9Z)/24:0/20:4(5Z,8Z,11Z,14Z))","Compound"
"131914","TG(14:1(9Z)/24:0/22:2(13Z,16Z))","Compound"
"131915","TG(14:1(9Z)/24:0/22:4(7Z,10Z,13Z,16Z))","Compound"
"131916","TG(14:1(9Z)/24:0/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131917","TG(14:1(9Z)/24:0/18:3(9Z,12Z,15Z))","Compound"
"131918","TG(14:1(9Z)/24:0/18:4(6Z,9Z,12Z,15Z))","Compound"
"131919","TG(14:1(9Z)/24:0/20:4(8Z,11Z,14Z,17Z))","Compound"
"131920","TG(14:1(9Z)/24:0/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131921","TG(14:1(9Z)/24:0/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131922","TG(14:1(9Z)/24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131923","TG(14:1(9Z)/24:0/O-18:0)","Compound"
"131924","TG(14:1(9Z)/14:1(9Z)/14:1(9Z))","Compound"
"131925","TG(14:1(9Z)/14:1(9Z)/18:1(11Z))","Compound"
"131926","TG(14:1(9Z)/14:1(9Z)/18:1(9Z))","Compound"
"131927","TG(14:1(9Z)/14:1(9Z)/20:3(5Z,8Z,11Z))","Compound"
"131928","TG(14:1(9Z)/14:1(9Z)/22:1(13Z))","Compound"
"131929","TG(14:1(9Z)/14:1(9Z)/24:1(15Z))","Compound"
"131930","TG(14:1(9Z)/14:1(9Z)/18:3(6Z,9Z,12Z))","Compound"
"131931","TG(14:1(9Z)/14:1(9Z)/20:2n6)","Compound"
"131932","TG(14:1(9Z)/14:1(9Z)/20:3n6)","Compound"
"131933","TG(14:1(9Z)/14:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131934","TG(14:1(9Z)/14:1(9Z)/22:2(13Z,16Z))","Compound"
"131935","TG(14:1(9Z)/14:1(9Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131936","TG(14:1(9Z)/14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131937","TG(14:1(9Z)/14:1(9Z)/18:3(9Z,12Z,15Z))","Compound"
"131938","TG(14:1(9Z)/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131939","TG(14:1(9Z)/14:1(9Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131940","TG(14:1(9Z)/14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131941","TG(14:1(9Z)/14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131942","TG(14:1(9Z)/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131943","TG(14:1(9Z)/14:1(9Z)/O-18:0)","Compound"
"131944","TG(14:1(9Z)/16:1(9Z)/16:1(9Z))","Compound"
"131945","TG(14:1(9Z)/16:1(9Z)/18:1(11Z))","Compound"
"131946","TG(14:1(9Z)/16:1(9Z)/20:3(5Z,8Z,11Z))","Compound"
"131947","TG(14:1(9Z)/16:1(9Z)/22:1(13Z))","Compound"
"131948","TG(14:1(9Z)/16:1(9Z)/24:1(15Z))","Compound"
"131949","TG(14:1(9Z)/16:1(9Z)/18:3(6Z,9Z,12Z))","Compound"
"131950","TG(14:1(9Z)/16:1(9Z)/20:3n6)","Compound"
"131951","TG(14:1(9Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131952","TG(14:1(9Z)/16:1(9Z)/22:2(13Z,16Z))","Compound"
"131953","TG(14:1(9Z)/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131954","TG(14:1(9Z)/16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131955","TG(14:1(9Z)/16:1(9Z)/18:3(9Z,12Z,15Z))","Compound"
"131956","TG(14:1(9Z)/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131957","TG(14:1(9Z)/16:1(9Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131958","TG(14:1(9Z)/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131959","TG(14:1(9Z)/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131960","TG(14:1(9Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131961","TG(14:1(9Z)/16:1(9Z)/O-18:0)","Compound"
"131962","TG(14:1(9Z)/18:1(11Z)/14:1(9Z))","Compound"
"131963","TG(14:1(9Z)/18:1(11Z)/16:1(9Z))","Compound"
"131964","TG(14:1(9Z)/18:1(11Z)/18:1(11Z))","Compound"
"131965","TG(14:1(9Z)/18:1(11Z)/18:1(9Z))","Compound"
"131966","TG(14:1(9Z)/18:1(11Z)/20:1(11Z))","Compound"
"131967","TG(14:1(9Z)/18:1(11Z)/20:3(5Z,8Z,11Z))","Compound"
"131968","TG(14:1(9Z)/18:1(11Z)/22:1(13Z))","Compound"
"131969","TG(14:1(9Z)/18:1(11Z)/24:1(15Z))","Compound"
"131970","TG(14:1(9Z)/18:1(11Z)/18:2(9Z,12Z))","Compound"
"131971","TG(14:1(9Z)/18:1(11Z)/18:3(6Z,9Z,12Z))","Compound"
"131972","TG(14:1(9Z)/18:1(11Z)/20:2n6)","Compound"
"131973","TG(14:1(9Z)/18:1(11Z)/20:3n6)","Compound"
"131974","TG(14:1(9Z)/18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131975","TG(14:1(9Z)/18:1(11Z)/22:2(13Z,16Z))","Compound"
"131976","TG(14:1(9Z)/18:1(11Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131977","TG(14:1(9Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131978","TG(14:1(9Z)/18:1(11Z)/18:3(9Z,12Z,15Z))","Compound"
"131979","TG(14:1(9Z)/18:1(11Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131980","TG(14:1(9Z)/18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131981","TG(14:1(9Z)/18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131982","TG(14:1(9Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131983","TG(14:1(9Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131984","TG(14:1(9Z)/18:1(11Z)/O-18:0)","Compound"
"131985","TG(14:1(9Z)/18:1(9Z)/14:1(9Z))","Compound"
"131986","TG(14:1(9Z)/18:1(9Z)/16:1(9Z))","Compound"
"131987","TG(14:1(9Z)/18:1(9Z)/18:1(11Z))","Compound"
"131988","TG(14:1(9Z)/18:1(9Z)/20:3(5Z,8Z,11Z))","Compound"
"131989","TG(14:1(9Z)/18:1(9Z)/22:1(13Z))","Compound"
"131990","TG(14:1(9Z)/18:1(9Z)/24:1(15Z))","Compound"
"131991","TG(14:1(9Z)/18:1(9Z)/18:3(6Z,9Z,12Z))","Compound"
"131992","TG(14:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131993","TG(14:1(9Z)/18:1(9Z)/22:2(13Z,16Z))","Compound"
"131994","TG(14:1(9Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
